Track ID,Track Name,Artist Name,Album Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Tempo,Time Signature,Valence
6y4GYuZszeXNOXuBFsJlos,Kaikai Kitan,Eve,Kaikai Kitan / Ao No Waltz,77,0.0119,0.584,221426,0.911,0,92.502,4,0.606
6YQ7aPJhk0MGpwoKfFAEbS,Wheels on the Bus,CoComelon,"CoComelon Kids Hits, Vol. 1",73,0.184,0.941,207340,0.387,0.0000288,125.021,4,0.965
6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,Motion,83,0.0211,0.596,222533,0.856,0.0178,127.949,4,0.743
6yz2HojEuzMLx1yJoMYVSH,Eat What You Kill,Confess,Eat What You Kill,30,0.000853,0.419,315790,0.95,0.679,95.065,4,0.105
6z1APkc8qQnsLpeN7FCoZD,Waltz No.2,Cihat Aşkın,Türk Valsleri,56,0.612,0.293,240307,0.293,0.841,174.291,3,0.567
6Z5rBmAtaA29iD0H0LGKn7,VIKING,Slaughter to Prevail,VIKING,65,0.000291,0.485,271000,0.987,0.0744,100.042,4,0.0833
6ZaiqbV2GfUtrUlhsu58fN,Step On Me,The Cardigans,First Band On The Moon (Remastered),77,0.00644,0.331,230186,0.471,0,90.057,4,0.142
6ziqWx82jgkQYhyIALoraH,Transmission - Joris Voorn Remix,Eelke Kleijn,Transmission (Joris Voorn Remix),66,0.292,0.711,224274,0.838,0.927,124.002,4,0.223
6zKF4293k44ItKWJJgrhXv,My Curse,Killswitch Engage,As Daylight Dies (Special Edition),72,7.61E-05,0.197,244773,0.956,0.00992,177.018,3,0.209
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,The Better Life,83,0.00664,0.545,233933,0.865,0.000011,99.009,4,0.543
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,Pablo Honey,89,0.0097,0.515,238640,0.43,0.000133,91.844,4,0.104
70YTBH8vOGJNMhy6186yFm,Heavenly,Cigarettes After Sex,Cry,78,0.669,0.535,286773,0.437,0.688,105.22,4,0.127
710B9xFjNOisQtKtppZE9p,Black No. 1 (Little Miss Scare -All),Type O Negative,Bloody Kisses (Top Shelf Edition),64,0.0397,0.348,675653,0.7,0.00228,93.614,4,0.416
71BWZa1liIRyUiuJ3MB66o,I Know You,Faye Webster,Faye Webster,82,0.287,0.454,251667,0.385,0.0000997,154.918,4,0.144
71X7bPDljJHrmEGYCe7kQ8,The Schuyler Sisters,Renée Elise Goldsberry,Hamilton (Original Broadway Cast Recording),71,0.187,0.74,186543,0.727,0,101.409,4,0.792
72NPhFAescurwmHRNaRd3Q,Toda Mi Vida,Gotan Project,Tango 3.0 Live,45,0.698,0.654,74400,0.328,0.177,136.167,4,0.728
72sfmdpuO5r8cBDgs7MqZZ,UNDERSTAND,keshi,GABRIEL,80,0.94,0.379,150520,0.208,0.00000105,82.085,3,0.163
72vuBPMhwFNlSYpTSf6fVD,Hass Hass,Diljit Dosanjh,Hass Hass,80,0.0348,0.726,153016,0.804,0.00000559,90.983,4,0.644
73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,Adele,21,83,0.00408,0.603,242974,0.67,0.00000168,107.993,4,0.446
73s2sVjqwhzbCqcjmEbYr3,Sunlight Daydream,Matt Borghi,Sunlight Daydream,54,0.86,0.156,33988,0.258,0.654,86.091,4,0.131
73SsGfqjQv6oUxDaC9w8es,Monochrome,BABYMETAL,THE OTHER ONE,57,0.000633,0.393,237354,0.905,0.000137,174.986,4,0.273
745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,The Temptations Sing Smokey,83,0.635,0.572,165000,0.418,0,104.566,4,0.694
74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,Perfect Night,89,0.1,0.697,159080,0.82,0,136.054,4,0.502
751RLBizEgyaN16alque79,Se É Pra Mentir - Ao Vivo,Henrique & Juliano,Reveillon 2024,0,0.548,0.545,180607,0.726,0,96.224,4,0.52
75DRLUnnltzSyuTJ7onxmW,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"Tere Vaaste (From ""Zara Hatke Zara Bachke"") - Single",68,0.315,0.762,189136,0.717,0.0000187,109.996,4,0.958
76rl8bu092FOT8xrT5fJVU,Chainsaw Dismemberment,Mortician,Chainsaw Dismemberment,46,0.00204,0.439,159267,0.604,0.00254,125.229,4,0.416
77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas,Burl Ives,Have A Holly Jolly Christmas,79,0.579,0.683,135533,0.375,0,140.467,4,0.888
77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,The Rolling Stones,Some Girls,78,0.39,0.783,265173,0.878,0.000778,100.626,4,0.885
77uktQePd9IdeMPVWlu1cO,海闊天空,Beyond,華納廿三週年紀念精選系列 - Beyond,62,0.69,0.311,239507,0.311,0,76.951,4,0.369
787Y2idwCU2Rk60Prv4wpr,Saving Up,Dom Dolla,Saving Up,75,0.00353,0.747,207514,0.822,0.132,129.994,4,0.578
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,LA VIDA ES UNA,96,0.0739,0.708,197920,0.737,0.00162,91.986,4,0.607
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),80,0.408,0.454,293183,0.913,0.000271,137.688,4,0.521
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),Drake,For All The Dogs,91,0.0277,0.47,247444,0.64,0,163.92,4,0.248
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,XXXTENTACION,17,85,0.0172,0.797,146520,0.533,0.000152,131.036,4,0.329
7aQjPecQdIuNd1sz3KCDhD,Lovefool,The Cardigans,First Band On The Moon (Remastered),82,0.0344,0.704,193953,0.636,0,111.845,4,0.89
7B5Npv8NjjTCzk8PLpU66h,Love In The Dark,Adele,25,78,0.528,0.331,285935,0.341,0,109.821,4,0.152
7bPp2NmpmyhLJ7zWazAXMu,TULUM,Peso Pluma,GÉNESIS,89,0.394,0.557,209415,0.866,0,167.767,4,0.631
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,86,0.0134,0.635,220734,0.841,0,109.021,4,0.424
7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello,Happier,84,0.191,0.687,214290,0.792,0,100.011,4,0.671
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,The Animals,73,0.000385,0.295,271280,0.584,0.218,117.2,3,0.228
7CAbF0By0Fpnbiu6Xn5ZF7,Kingslayer (feat. BABYMETAL),Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,77,0.000207,0.434,220042,0.929,0.00109,92.541,4,0.428
7caj6X6NMX3tlhWnu1du6V,We Belong Together,Ritchie Valens,Ritchie Valens,71,0.872,0.684,116627,0.247,0.000166,106.522,3,0.768
7CoMBpPTwQi2wPT0U0Nr9b,State Lines,Novo Amor,Birthplace,77,0.959,0.509,208653,0.31,0.229,137.474,3,0.151
7CpbhqKUedOIrcvc94p60Y,Bodies,Drowning Pool,Sinner,78,0.00347,0.656,201960,0.932,0.00147,130.936,4,0.544
7cpFmkNmh3MM0WqXPSbs9f,Suavemente,Elvis Crespo,Suavemente,66,0.254,0.811,267000,0.88,0.00146,124.12,4,0.915
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,channel ORANGE,84,0.409,0.721,200747,0.339,0.00153,129.83,4,0.2
7dJYggqjKo71KI9sLzqCs8,Agora Hills,Doja Cat,Scarlet,92,0.228,0.75,265360,0.674,0.0000891,123.026,4,0.392
7DQjWFjaiPULrsqgsZueF3,If It Hadn't Been For Love,The Steeldrivers,The SteelDrivers,66,0.695,0.49,239640,0.445,0.0000116,159.318,4,0.54
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare (Standard Version),73,0.00178,0.646,173493,0.813,0.0000226,112.115,4,0.821
7EcoPrMR66QDLQrljr8GV4,2 Step on My Haters,Cupid,Capricorn 2,43,0.0785,0.77,247179,0.592,0,187.888,4,0.941
7Ee6XgP8EHKDhTMYLIndu9,"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",Elevation Worship,CAN YOU IMAGINE?,76,0.0154,0.59,304536,0.874,0.00000168,126.999,4,0.465
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),86,0.037,0.791,214847,0.862,0.0000219,123.994,4,0.592
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,Freaks,87,3.84E-05,0.345,147062,0.941,0.633,179.626,4,0.407
7fcfNW0XxTWlwVlftzfDOR,Walk,Pantera,Vulgar Display of Power,77,0.000155,0.43,315120,0.704,0.00221,118.242,4,0.703
7fQFx37hCurb938qvnBa8W,"Welcome Back, O' Sleeping Dreamer",Lorna Shore,Pain Remains,57,2.71E-05,0.203,441227,0.843,0.697,135.039,4,0.103
7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep,The Romantics,In Heat,79,0.0289,0.72,235093,0.967,0.000345,129.766,4,0.977
7fZyvqMiAR2Mvuys7ehQPD,Thinking Of You Thinking Of Me,Bogdan Raczynski,Thinking Of You,49,0.958,0.427,59267,0.306,0.944,88.062,4,0.177
7Gc9OoiYsUrByC8tzD7kYY,Nobody Speak,DJ Shadow,The Mountain Will Fall,62,0.0403,0.618,195966,0.814,0.00236,160.078,4,0.301
7GizF53H6JpwNWIEsZRuWC,Get Yo Body Movin',Koo Koo,Whoopty Whoop,53,0.0292,0.823,117137,0.576,0.000109,131.97,4,0.943
7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,Depression Cherry,82,0.229,0.508,320467,0.792,0.124,147.067,4,0.601
7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Mac DeMarco,Salad Days,84,0.262,0.538,231724,0.557,0.914,131.03,4,0.506
7hgxmqt9SadV1vEcar45EW,Wir brauchen Stimmung - Dawson & Creek Remix,Harris & Ford,Fasching 2024,0,0.00655,0.732,288813,0.948,0.000479,128.013,4,0.289
7HKxTNVlkHsfMLhigmhC0I,Call Me,Blondie,Call Me,73,0.000646,0.554,212227,0.833,0.0025,142.673,4,0.773
7IJP1vVnqU5mV2hYUbZrlX,Brighter Days - Marco Lys Remix,Cajmere,Brighter Days (30 Year Anniversary Remixes),61,0.00884,0.77,382857,0.876,0.37,125.995,4,0.0891
7ilc2TB1RZXbQJyFs5qCiC,Fly Me To The Moon,Astrud Gilberto,The Shadow Of Your Smile,66,0.883,0.595,142533,0.306,0.000386,133.63,4,0.464
7IpJQhwrB4OYTYwOCiOxIs,"Pain Remains II: After All I've Done, I'll Disappear",Lorna Shore,Pain Remains,60,1.04E-05,0.33,336813,0.862,0.372,125.031,4,0.118
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,97,0.0887,0.911,162768,0.778,0.0000216,96.057,4,0.345
7ir1tVqAtNjctvteJPw5MF,Cola,CamelPhat,Cola,62,0.0245,0.706,223869,0.74,0.512,122.007,3,0.444
7irY7Ldcf6BFpycGl62vum,"Baby, It's Cold Outside (feat. Darren Criss)",Glee Cast,"Glee: The Music, The Christmas Album",62,0.616,0.52,166547,0.27,0,110.789,4,0.509
7ixiCZEHWHc8FxaQXQh2P4,Bam Bam,Sister Nancy,One Two,69,0.825,0.722,196507,0.605,0.0178,165.998,4,0.709
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,The Black Parade,83,0.0506,0.463,161920,0.857,0,111.647,4,0.856
7JGbYAoO5mNPPyvHyXIb3R,Esforço,Eric Land,Som de Paredão,56,0.642,0.461,199488,0.747,0,143.891,4,0.604
7jIAttgQTpLDoNtykIQXjH,Blister In The Sun,Violent Femmes,Violent Femmes,72,0.316,0.726,145707,0.537,0,96.889,4,0.882
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,One Thing At A Time,86,0.467,0.492,163855,0.675,0,203.759,4,0.478
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,91,0.371,0.558,180387,0.559,0.00000749,78.558,4,0.62
7KvSuH86lIT2aTl9PBCAfd,6 Underground,Sneaker Pimps,Becoming X,59,0.0281,0.587,228840,0.687,0.14,169.938,4,0.402
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),82,0.145,0.901,229827,0.697,0,93.941,4,0.67
7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,The Chemical Brothers,Surrender,68,0.119,0.632,290493,0.92,0.508,127.001,4,0.363
7kzz52nsw2wy0LPQ84ynHE,Every High,Kyson,Every High,58,0.629,0.702,213204,0.372,0.0114,114.077,4,0.189
7LGN2GZWO52C2rfP3LZRVX,All I Eat Is Pizza,Koo Koo,Whoopty Whoop,47,0.0394,0.803,198841,0.845,0,104.036,4,0.865
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,17,84,0.469,0.872,119133,0.391,0.00000413,134.021,4,0.437
7mgP3tfcjGQp4hGoA0etV3,"Katja, Katja",Pyotr Leshchenko,Velikie ispolniteli Rossii XX veka: Pjotr Lescenko,31,0.994,0.699,154832,0.423,0.301,127.715,4,0.863
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Alok,Deep Down (feat. Never Dull),81,0.0112,0.687,165753,0.818,0,125.952,4,0.886
7MkysLvt3L8UFji2PceoFU,Molly (feat. Brendon Urie of Panic at the Disco),Lil Dicky,Professional Rapper,64,0.203,0.829,244340,0.514,0.000157,114.955,4,0.397
7MmrcXVA7A5zZ2CbDuGHNa,A Mí,Rels B,A Mí,83,0.241,0.846,209680,0.548,0.0713,94.925,4,0.516
7mobUfp1aL8A6CdugCMWft,BOTH,Tiësto,BOTH,78,0.0252,0.69,188000,0.933,0.0000251,119.987,4,0.523
7mpdNiaQvygj2rHoxkzMfa,Bite Me,ENHYPEN,DARK BLOOD,85,0.285,0.795,157532,0.781,0,104.972,4,0.687
7mQONClkO6S99UTueObmsS,Hallelujah,D-Stroyer,Hallelujah,57,0.00197,0.631,282400,0.878,0.338,149.992,4,0.219
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,Peso Pluma,GÉNESIS,94,0.216,0.646,212878,0.736,0,140.098,3,0.873
7N3FfUFMud1rjI6Vgw71mm,Strings of Life,Derrick May,Innovator (Mayday),45,0.153,0.714,362947,0.878,0.811,128.103,4,0.509
7n7VsX3sv66znBwA8b5uhp,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,Elvis' Christmas Album,73,0.968,0.575,115827,0.236,0.0178,79.576,4,0.829
7nDIflSHQXzaa8zupxwv3U,Yo No Sé Mañana,Luis Enrique,Ciclos,77,0.649,0.653,259853,0.827,0,95.223,4,0.733
7nn4MXs89QymmNzRreTywe,Ick,Lay Bankz,Now You See Me,77,0.274,0.92,115725,0.759,0.00000738,137.961,4,0.598
7nnWIPM5hwE3DaUBkvOIpy,Drive,Incubus,Make Yourself,79,0.0562,0.645,232453,0.792,0.0121,90.565,4,0.666
7nOtXCM1w97j4KeBRH2rPj,Used To Love You,Yuna,Chapters (Deluxe),48,0.24,0.621,209747,0.461,0.00133,137.941,4,0.301
7nrhv8ZemanddTfXk28rdy,Same God (feat. Jonsal Barrientes),Elevation Worship,LION,68,0.203,0.41,481803,0.462,0,144.398,4,0.0917
7nYvUtkQMx1v80S2FH2s9J,Regulate,Warren G,Regulate… G Funk Era,76,0.304,0.849,248867,0.521,0.00000165,95.265,4,0.763
7o28ZRUeg9Pyc634Tb61lE,Into The Mist,Jam'addict,Into The Mist,59,0.495,0.511,133333,0.157,0.898,144.031,4,0.0646
7odHgoLFi3GQ90E9PeraI3,Son of a Preacher Man,Dusty Springfield,Dusty In Memphis [Deluxe Edition],69,0.394,0.401,149160,0.498,0,181.701,4,0.816
7otCGmgp9h4CsR2LhwB6gt,Another Love,Tom Odell,Long Way Down,71,0.695,0.445,244360,0.537,0.000016,122.764,4,0.131
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,YOASOBI,アイドル,83,0.112,0.574,213234,0.935,0.00000107,166.008,4,0.836
7qekEQyGFRim7qNhxzkaLo,Somewhere Only We Know (feat. Darren Criss),Glee Cast,Glee: The Music presents The Warblers,63,0.433,0.494,184653,0.556,0,85.986,4,0.325
7qH9Z4dJEN0l9bidizW7fq,Anchor,Novo Amor,Bathing Beach,80,0.805,0.457,257533,0.407,0.884,117.053,4,0.126
7r6pHYnNYqxSZr8e40VF8T,1,QUEEN BEE,1,70,0.004,0.458,186707,0.974,0,89.594,4,0.569
7rU6Iebxzlvqy5t857bKFq,Plastic Love,Mariya Takeuchi,Expressions,66,0.0747,0.648,294493,0.875,0.0000964,102.517,4,0.857
7sd72KZS8D59g5NmhxyHpJ,Toast,Koffee,Rapture EP,66,0.0342,0.906,191502,0.638,0.000017,99.959,4,0.789
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,88,0.0901,0.446,356067,0.952,0.0857,125.303,4,0.624
7svpAkwc6xaSxlbZ7V7JiS,i was all over her,salvia palth,melanchole,84,0.788,0.529,161463,0.353,0.853,104.557,4,0.0601
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye,United,87,0.43,0.663,151667,0.6,0,129.991,4,0.8
7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,Danzig,75,0.00726,0.365,204867,0.763,0.000457,148.366,4,0.342
7vd1j4IDTU0koES9M8dvBQ,Kiss The Rain,Yiruma,From The Yellow Room (The Original & the Very First Recording),64,0.99,0.56,260653,0.0519,0.905,132.691,4,0.182
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,Silence,84,0.256,0.52,180823,0.761,0.00000496,141.971,4,0.286
7w4t6sPVdboBZpa5prmUuj,paranoia,KENTENSHI,paranoia,77,0.376,0.47,117408,0.405,0.0127,180.104,4,0.505
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),Jung Kook,Seven (feat. Latto),94,0.311,0.802,185427,0.832,0,124.997,4,0.89
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,hopeless fountain kingdom (Deluxe),76,0.0604,0.675,181279,0.751,0,118.384,4,0.612
7znjbX9XdoQayIrVNdd50Z,The Girl From Ipanema,Stan Getz,Getz/Gilberto (Expanded Edition),69,0.867,0.653,320253,0.149,0.000983,130.359,4,0.481
7zQFM7bHcyMh4QQFdBkjrE,Baby Beluga,Raffi,Baby Beluga,64,0.847,0.663,160827,0.263,0.00000217,137.52,4,0.571
7zrpoAJte9o12TzawqgdD0,Con te partirò,Andrea Bocelli,Bocelli (Remastered),70,0.844,0.241,250984,0.367,0.00279,135.267,5,0.302
7zuuWZo0MyOdG3VHg1Mgml,Headbangeeeeerrrrr!!!!!,BABYMETAL,BABYMETAL,60,7.67E-05,0.371,240442,0.985,0.0611,185.009,4,0.275
7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,85,0.186,0.551,153000,0.881,0.0791,88.036,4,0.387
